departamento,provincia,municipio,cluster,trajectoire,annee,secteur,usage_final,demande_GWh
Beni,General José Ballivián,Reyes,C1,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,1.1432474805955921
Beni,General José Ballivián,Reyes,C1,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,1.1861994681138606
Beni,General José Ballivián,Reyes,C1,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.7062033121140792
Beni,General José Ballivián,Reyes,C1,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.935065624107499
Beni,General José Ballivián,Reyes,C1,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,1.1861994681138606
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.7556179671629771
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,1.467061623865141
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,1.7483295680794517
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.7556179671629771
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,1.1406879001461248
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,1.7483295680794517
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,5.051727194681483
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,6.09630594968255
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,6.670615295422848
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,5.051727194681483
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,5.560253971373928
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,6.670615295422848
Beni,Vaca Diez,Riberalta,C3,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,8.127293590298509
Beni,Vaca Diez,Riberalta,C3,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,12.263006148156418
Beni,Vaca Diez,Riberalta,C3,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,14.431183984246605
Beni,Vaca Diez,Riberalta,C3,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,8.127293590298509
Beni,Vaca Diez,Riberalta,C3,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,10.845991457773943
Beni,Vaca Diez,Riberalta,C3,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,14.431183984246605
Beni,Yacuma,Exaltación,C1,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.07899392075694962
Beni,Yacuma,Exaltación,C1,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,0.47421666218396147
Beni,Yacuma,Exaltación,C1,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,0.5757067173018092
Beni,Yacuma,Exaltación,C1,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.07899392075694962
Beni,Yacuma,Exaltación,C1,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.296501743414662
Beni,Yacuma,Exaltación,C1,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,0.5757067173018092
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.3544025617076779
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,1.252857878306141
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,1.4850222539121436
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.3544025617076779
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.7996026869757014
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,1.4850222539121436
Pando,Abuná,Ingavi,C4,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.03401561665039466
Pando,Abuná,Ingavi,C4,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,0.26209971813494276
Pando,Abuná,Ingavi,C4,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,0.3311037740644323
Pando,Abuná,Ingavi,C4,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.03401561665039466
Pando,Abuná,Ingavi,C4,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.1207015428499926
Pando,Abuná,Ingavi,C4,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,0.3311037740644323
Pando,Abuná,Santa Rosa,C4,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.09607112581037568
Pando,Abuná,Santa Rosa,C4,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,0.2348108753161094
Pando,Abuná,Santa Rosa,C4,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,0.2876656651061784
Pando,Abuná,Santa Rosa,C4,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.09607112581037568
Pando,Abuná,Santa Rosa,C4,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.19458791109175574
Pando,Abuná,Santa Rosa,C4,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,0.2876656651061784
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.021450033535124067
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,0.1626845434444584
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,0.17119295113313618
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.021450033535124067
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.09448468980513293
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,0.17119295113313618
Pando,Federico Román,Santos Mercado,C4,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.0533419451041732
Pando,Federico Román,Santos Mercado,C4,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,0.20689903418914354
Pando,Federico Román,Santos Mercado,C4,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,0.25457477721526384
Pando,Federico Román,Santos Mercado,C4,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.0533419451041732
Pando,Federico Román,Santos Mercado,C4,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.1332989449433271
Pando,Federico Román,Santos Mercado,C4,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,0.25457477721526384
Pando,Federico Román,Villa Nueva,C4,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.10828551510330438
Pando,Federico Román,Villa Nueva,C4,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,0.3363309784553559
Pando,Federico Román,Villa Nueva,C4,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,0.3583747507142972
Pando,Federico Román,Villa Nueva,C4,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.10828551510330438
Pando,Federico Román,Villa Nueva,C4,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.2270550436332045
Pando,Federico Román,Villa Nueva,C4,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,0.3583747507142972
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.1652177726443129
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,0.40253118779366054
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,0.5095524027165617
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.1652177726443129
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.33789648453105314
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,0.5095524027165617
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.4678723299608096
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,1.0778009714871244
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,1.3565165948904945
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.4678723299608096
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.9480494643566725
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,1.3565165948904945
Pando,Madre de Dios,Sena,C4,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.7411787403257729
Pando,Madre de Dios,Sena,C4,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,2.4903390007156188
Pando,Madre de Dios,Sena,C4,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,3.137267494541475
Pando,Madre de Dios,Sena,C4,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.7411787403257729
Pando,Madre de Dios,Sena,C4,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,1.837148436027451
Pando,Madre de Dios,Sena,C4,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,3.137267494541475
Pando,Manuripi,Filadelfia,C4,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.6835250738902029
Pando,Manuripi,Filadelfia,C4,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,2.3099770638902424
Pando,Manuripi,Filadelfia,C4,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,2.9174881687554457
Pando,Manuripi,Filadelfia,C4,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.6835250738902029
Pando,Manuripi,Filadelfia,C4,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,1.7210136779606124
Pando,Manuripi,Filadelfia,C4,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,2.9174881687554457
Pando,Manuripi,Puerto Rico,C4,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.6547732434662922
Pando,Manuripi,Puerto Rico,C4,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,1.3522080324630885
Pando,Manuripi,Puerto Rico,C4,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,1.6636945930055458
Pando,Manuripi,Puerto Rico,C4,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.6547732434662922
Pando,Manuripi,Puerto Rico,C4,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,1.165269497545697
Pando,Manuripi,Puerto Rico,C4,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,1.6636945930055458
Pando,Manuripi,San Pedro,C4,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.0006616117616071171
Pando,Manuripi,San Pedro,C4,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,0.3425137961968808
Pando,Manuripi,San Pedro,C4,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,0.4291258657732823
Pando,Manuripi,San Pedro,C4,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.0006616117616071171
Pando,Manuripi,San Pedro,C4,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.12098049068241645
Pando,Manuripi,San Pedro,C4,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,0.4291258657732823
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.13389510750936795
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,0.38380807873316425
Pando,Nicolás Suárez,Bella Flor,C4,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,0.4069559205904876
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.13389510750936795
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.2662468147266861
Pando,Nicolás Suárez,Bella Flor,C4,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,0.4069559205904876
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.04313493445698369
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,0.31946631039200923
Pando,Nicolás Suárez,Bolpebra,C2,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,0.3854711659396641
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.04313493445698369
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.1924436469643274
Pando,Nicolás Suárez,Bolpebra,C2,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,0.3854711659396641
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,7.326727937658459
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,7.015594494401979
Pando,Nicolás Suárez,Cobija,C5,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,8.45303793345367
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,7.326727937658459
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,6.894030278544387
Pando,Nicolás Suárez,Cobija,C5,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,8.45303793345367
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2024,HOUSEHOLDS,SPACE_COOLING,0.6214886487049512
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2035,HOUSEHOLDS,SPACE_COOLING,1.0659500404034228
Pando,Nicolás Suárez,Porvenir,C4,acces_2035,2050,HOUSEHOLDS,SPACE_COOLING,1.3226583429246102
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2024,HOUSEHOLDS,SPACE_COOLING,0.6214886487049512
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2035,HOUSEHOLDS,SPACE_COOLING,0.9692107488867056
Pando,Nicolás Suárez,Porvenir,C4,acces_2050,2050,HOUSEHOLDS,SPACE_COOLING,1.3226583429246102
Beni,General José Ballivián,Reyes,C1,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.06125988059475963
Beni,General José Ballivián,Reyes,C1,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.08617460128095825
Beni,General José Ballivián,Reyes,C1,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.08941219459424783
Beni,General José Ballivián,Reyes,C1,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.06125988059475963
Beni,General José Ballivián,Reyes,C1,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.0767680424720006
Beni,General José Ballivián,Reyes,C1,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.08941219459424783
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.11356400961552364
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.20269394075290686
Beni,General José Ballivián,Santa Rosa,C1,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.2415548223224653
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.11356400961552364
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.16758427843858023
Beni,General José Ballivián,Santa Rosa,C1,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.2415548223224653
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.646111451640595
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.8399850960155775
Beni,Vaca Diez,Guayaramerín,C3,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.9191168349581462
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.646111451640595
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.7877028864693048
Beni,Vaca Diez,Guayaramerín,C3,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.9191168349581462
Beni,Vaca Diez,Riberalta,C3,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,1.2524191046073998
Beni,Vaca Diez,Riberalta,C3,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,1.7726575179634552
Beni,Vaca Diez,Riberalta,C3,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,2.0860746927566702
Beni,Vaca Diez,Riberalta,C3,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,1.2524191046073998
Beni,Vaca Diez,Riberalta,C3,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,1.6345821697175682
Beni,Vaca Diez,Riberalta,C3,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,2.0860746927566702
Beni,Yacuma,Exaltación,C1,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.009808914188021428
Beni,Yacuma,Exaltación,C1,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.04349796546448185
Beni,Yacuma,Exaltación,C1,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.052807235392226294
Beni,Yacuma,Exaltación,C1,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.009808914188021428
Beni,Yacuma,Exaltación,C1,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.029062668189840265
Beni,Yacuma,Exaltación,C1,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.052807235392226294
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.1273561182441904
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.29531574282677964
La Paz,Abel Iturralde,Ixiamas,C1,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.35004006250196684
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.1273561182441904
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.22699850603115873
La Paz,Abel Iturralde,Ixiamas,C1,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.35004006250196684
Pando,Abuná,Ingavi,C4,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.003485567977606534
Pando,Abuná,Ingavi,C4,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.019328060741622886
Pando,Abuná,Ingavi,C4,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.024416637692082837
Pando,Abuná,Ingavi,C4,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.003485567977606534
Pando,Abuná,Ingavi,C4,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.010768612542433935
Pando,Abuná,Ingavi,C4,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.024416637692082837
Pando,Abuná,Santa Rosa,C4,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.015211471344224773
Pando,Abuná,Santa Rosa,C4,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.02781872962221086
Pando,Abuná,Santa Rosa,C4,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.03408059080913113
Pando,Abuná,Santa Rosa,C4,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.015211471344224773
Pando,Abuná,Santa Rosa,C4,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.024331960684888215
Pando,Abuná,Santa Rosa,C4,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.03408059080913113
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.001141596582562739
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.006134114863051015
Pando,Federico Román,Nueva Esperanza,C4,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.006454929299130707
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.001141596582562739
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.003983484369303313
Pando,Federico Román,Nueva Esperanza,C4,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.006454929299130707
Pando,Federico Román,Santos Mercado,C4,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.0014435341034675353
Pando,Federico Román,Santos Mercado,C4,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.00416455212679834
Pando,Federico Román,Santos Mercado,C4,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.005124189844752167
Pando,Federico Román,Santos Mercado,C4,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.0014435341034675353
Pando,Federico Román,Santos Mercado,C4,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.003042864244218796
Pando,Federico Román,Santos Mercado,C4,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.005124189844752167
Pando,Federico Román,Villa Nueva,C4,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.0024896356356401824
Pando,Federico Román,Villa Nueva,C4,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.00573822294043373
Pando,Federico Román,Villa Nueva,C4,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.006114316989964596
Pando,Federico Román,Villa Nueva,C4,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.0024896356356401824
Pando,Federico Román,Villa Nueva,C4,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.004316524113128545
Pando,Federico Román,Villa Nueva,C4,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.006114316989964596
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.018916689123284293
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.03464228291235588
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.04385264801550323
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.018916689123284293
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.03064922812438341
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.04385264801550323
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.03450725127205224
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.059375963648164824
Pando,Madre de Dios,San Lorenzo,C4,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.07473038358391616
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.03450725127205224
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.05441743070839374
Pando,Madre de Dios,San Lorenzo,C4,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.07473038358391616
Pando,Madre de Dios,Sena,C4,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.06761623907793794
Pando,Madre de Dios,Sena,C4,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.17753019409776835
Pando,Madre de Dios,Sena,C4,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.22364814873899522
Pando,Madre de Dios,Sena,C4,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.06761623907793794
Pando,Madre de Dios,Sena,C4,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.1448705462439028
Pando,Madre de Dios,Sena,C4,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.22364814873899522
Pando,Manuripi,Filadelfia,C4,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.11074191183551009
Pando,Manuripi,Filadelfia,C4,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.2717676761921881
Pando,Manuripi,Filadelfia,C4,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.3432410617123525
Pando,Manuripi,Filadelfia,C4,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.11074191183551009
Pando,Manuripi,Filadelfia,C4,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.21934324273610853
Pando,Manuripi,Filadelfia,C4,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.3432410617123525
Pando,Manuripi,Puerto Rico,C4,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.09356341845122235
Pando,Manuripi,Puerto Rico,C4,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.15537838606534918
Pando,Manuripi,Puerto Rico,C4,acces_2035,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.1911704224208608
Pando,Manuripi,Puerto Rico,C4,acces_2050,2024,HOUSEHOLDS,HEAT_LOW_T_HW,0.09356341845122235
Pando,Manuripi,Puerto Rico,C4,acces_2050,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.140770730217265
Pando,Manuripi,Puerto Rico,C4,acces_2050,2050,HOUSEHOLDS,HEAT_LOW_T_HW,0.1911704224208608
Pando,Manuripi,San Pedro,C4,acces_2035,2024,HOUSEHOLDS,HEAT_LOW_T_HW,1.9430061018133216e-05
Pando,Manuripi,San Pedro,C4,acces_2035,2035,HOUSEHOLDS,HEAT_LOW_T_HW,0.007126395861961559
