Cluster,Comunidad,Municipio_std,HH,distance_km,nearest_line_type,annual_extension_EUR_HH,annual_standalone_EUR_HH,dispersed,breakeven_distance_km,dispersed_glouton_noeud_seul,dispersed_breakeven_independant,km_arete_parent_glouton,attache_glouton,km_arete_parent_glouton_noeud_seul
C4,CANAN AGUADA,Puerto_Rico,8.732956108295022,24.566098522027737,Sist. Ais.,2966.87,1277.09,False,10.492,False,True,9.452762833067009,node,9.452762833067009
C4,PUERTO CARDENAS,Puerto_Rico,1.3026052104208417,26.344396375970756,Sist. Ais.,21222.24,1277.09,True,1.565,True,True,,,
C4,PROVIDENCIA,Puerto_Rico,1.435616330700617,26.65777433137254,Sist. Ais.,19486.47,1277.09,False,1.725,True,True,0.9997345688244235,tap,
C4,INDEPENDENCIA,Puerto_Rico,8.480686863923927,27.839585351256023,Sist. Ais.,3459.31,1277.09,False,10.189,False,True,1.8990876628334163,tap,3.305061669526351
C4,MANCHESTER,Puerto_Rico,12.521513615466226,30.60584332179751,Sist. Ais.,2580.22,1277.09,False,15.043,False,True,0.20927859656320152,tap,0.3942448682746256
C4,EL CARMEN,Puerto_Rico,42.08240009430626,30.673152422278772,Sist. Ais.,781.69,1277.09,False,50.557,False,False,0.3341129826592049,node,23.636941637792955
C4,NUEVA VIDA,Puerto_Rico,6.513026052104208,31.49935538994808,Sist. Ais.,5088.28,1277.09,False,7.825,False,True,7.190155985752843,node,7.190155985752843
C4,HIROSHIMA,Puerto_Rico,11.47117764941648,33.34145902343985,Sist. Ais.,3064.91,1277.09,False,13.781,False,True,8.729976816801626,node,8.729976816801626
C4,PUERTO AMERICA,Puerto_Rico,4.559118236472946,34.71251597812044,Sist. Ais.,8000.42,1277.09,False,5.477,False,True,2.348884585352304,tap,2.528198717107676
C4,VICTORIA,Puerto_Rico,2.219930056190813,35.91352420318777,Sist. Ais.,16979.47,1277.09,False,2.667,True,True,0.8797380408716408,tap,
C4,ALIANZA,Puerto_Rico,9.517269833785218,36.66095048120904,Sist. Ais.,4056.25,1277.09,False,11.434,False,True,0.9351630648604313,tap,9.275008676116874
C4,CAMACHO,Puerto_Rico,2.219930056190813,39.26206127814715,Sist. Ais.,18560.98,1277.09,True,2.667,True,True,,,
C4,LAS ARENAS,Puerto_Rico,3.65554638689143,39.80558742614102,Sist. Ais.,11434.42,1277.09,True,4.392,True,True,,,
C4,NARANJAL,San_Lorenzo,3.734982332155477,0.0039301835402918,Sist. Ais.,18.58,1278.98,False,4.494,False,False,0.00393018353990907,root,0.0039301835402918
C4,VISTA ALEGRE,San_Lorenzo,8.700369418567298,0.0330269155867351,Sist. Ais.,21.45,1278.98,False,10.468,False,False,0.03302691558754838,root,0.0330269155867351
C4,BLANCA FLOR,San_Lorenzo,15.800032123353677,0.0348239138550811,Sist. Ais.,19.79,1278.98,False,19.01,False,False,0.034823913855364624,root,0.0348239138550811
C4,GENECHIQUIA,San_Lorenzo,44.322116929007386,0.0843215109303369,Sist. Ais.,19.47,1278.98,False,53.328,False,False,0.08432151093069275,root,0.0843215109303369
C4,SANTA ELENA,San_Lorenzo,33.85777385159011,0.0871459656702531,Sist. Ais.,20.17,1278.98,False,40.737,False,False,0.0871459656701394,root,0.0871459656702531
C4,LORETO,San_Lorenzo,9.520639254738194,0.1259878652667654,Sist. Ais.,31.35,1278.98,False,11.455,False,False,0.12598786526680442,root,0.1259878652667654
C4,NUEVA ESPERANZA,San_Lorenzo,2.010841631866367,0.1613170365608272,Sist. Ais.,101.59,1278.98,False,2.419,False,False,0.16131703656140323,root,0.1613170365608272
C4,NUEVO HORIZONTE,San_Lorenzo,7.633231609380019,0.196574676704216,Sist. Ais.,44.48,1278.98,False,9.184,False,False,0.19657467670387463,root,0.196574676704216
C4,PALESTINA,San_Lorenzo,9.644073241246385,0.1998269599319047,Sist. Ais.,39.2,1278.98,False,11.604,False,False,0.1998269599319047,root,0.1998269599319047
C4,LOS REYES,San_Lorenzo,12.968920655316415,0.2861686635769537,Sist. Ais.,40.61,1278.98,False,15.604,False,False,0.28616866357730475,root,0.2861686635769537
C4,SAN MARTIN,San_Lorenzo,16.333601027947317,0.8351533740726772,Sist. Ais.,71.08,1278.98,False,19.652,False,False,0.7675600161206865,node,0.7675600161206865
C4,REMANSO,San_Lorenzo,11.121345968519112,0.9040819464872724,Sist. Ais.,102.71,1278.98,False,13.381,False,False,0.9040819464872725,root,0.9040819464872724
C4,NAVIDAD,San_Lorenzo,14.159492451011886,1.1576420617696976,Sist. Ais.,103.2,1278.98,False,17.036,False,False,1.1576420617696976,root,1.1576420617696976
C4,SAMARIA,San_Lorenzo,18.428043687761004,1.4373880366144585,Sist. Ais.,99.26,1278.98,False,22.172,False,False,1.4373880366144585,root,1.4373880366144585
C4,SANTA MARIA,San_Lorenzo,8.700369418567298,1.5060804842509012,Sist. Ais.,198.97,1278.98,False,10.468,False,False,1.5060804842510405,root,1.5060804842509012
C4,GALILEA,San_Lorenzo,6.0325248955991,1.6591496641340502,Sist. Ais.,305.84,1278.98,False,7.258,False,False,1.6591496641340502,root,1.6591496641340502
C4,NANAGUA,San_Lorenzo,7.223096691294572,1.7213765092462208,Sist. Ais.,267.34,1278.98,False,8.691,False,False,0.8965518840665904,node,0.8965518840665904
C4,VIÑA DEL RIO,San_Lorenzo,5.622389977513652,3.085192357942196,Sist. Ais.,592.81,1278.98,False,6.765,False,False,3.085192357942196,root,3.085192357942196
C4,COPACABANA,San_Lorenzo,5.622389977513652,5.585728829558041,Sist. Ais.,1059.11,1278.98,False,6.765,False,False,2.7313182158169957,tap,3.4619061404149893
C4,PUERTO COPACABANA,San_Lorenzo,37.50915515579827,6.999531552815245,Sist. Ais.,213.13,1278.98,False,45.13,False,False,2.1271330303931046,root,6.999531552815245
C4,SANTA ANITA,San_Lorenzo,0.5335689045936396,7.572366479542287,Sist. Ais.,14897.35,1278.98,True,0.642,True,True,,,
C4,EXALTACION,San_Lorenzo,15.760199164792805,9.028990587682555,Sist. Ais.,618.14,1278.98,False,18.962,False,False,9.02899058768234,root,9.028990587682555
C4,VENECIA,San_Lorenzo,9.48080629617732,11.14820455278636,Sist. Ais.,1250.35,1278.98,False,11.407,False,False,9.521471764190016,node,9.521471764190016
C4,TRIGALITO,San_Lorenzo,4.9653870864118215,11.331689132738669,Sist. Ais.,2410.24,1278.98,True,5.974,True,True,,,
C4,SAN SALVADOR,San_Lorenzo,3.077979441053646,11.687829886739417,Sist. Ais.,3998.79,1278.98,True,3.703,True,True,,,
C4,LITUANIA,San_Lorenzo,8.166800513973659,12.005013459436716,Sist. Ais.,1558.71,1278.98,False,9.826,False,True,5.449611965129911,node,5.449611965129911
C4,BRIGIDA,San_Lorenzo,6.279392868615483,12.046605765822646,Sist. Ais.,2028.91,1278.98,True,7.555,True,True,,,
C4,IBERIA,San_Lorenzo,10.054208159331834,12.699099270374104,Sist. Ais.,1341.76,1278.98,False,12.097,False,True,5.323767255340154,node,5.323767255340154
C4,SINAI,San_Lorenzo,20.849020237712818,14.38846103491433,Sist. Ais.,741.05,1278.98,False,25.085,False,False,10.511026629804357,node,10.511026629804357
C4,TRINIDACITO,San_Lorenzo,48.14070028911018,14.793132494058684,Sist. Ais.,339.66,1278.98,False,57.922,False,False,14.793132494058684,root,14.793132494058684
C4,SAN LORENZO,San_Lorenzo,15.636765178284612,18.68776994112393,Sist. Ais.,1270.53,1278.98,False,18.814,False,False,13.18800854076024,node,13.18800854076024
C4,BITUMBO,San_Lorenzo,29.38218760038548,37.0518340880978,Sist. Ais.,1339.63,1278.98,False,35.352,False,True,4.177998337153619,node,10.726432036395364
C4,SAN JORGE,San_Lorenzo,12.968920655316415,39.25229278993184,Sist. Ais.,3190.83,1278.98,False,15.604,False,True,0.24858487657153633,tap,4.185387024651541
C4,CHARAL,San_Lorenzo,42.72141021522647,42.7941654182114,Sist. Ais.,1067.74,1278.98,False,51.402,False,False,2.127103046689597,node,8.025185382360013
C4,FORTALEZA,San_Lorenzo,44.48931898490203,52.54692285554989,Sist. Ais.,1255.84,1278.98,False,53.529,False,False,5.157151534850657,node,5.157151534850657
C4,ROSARIO,San_Lorenzo,6.936395759717315,62.816349798346025,Sist. Ais.,9512.52,1278.98,True,8.346,True,True,,,
C4,SAN ANTONIO,San_Lorenzo,2.1342756183745584,75.98233296960338,Sist. Ais.,37344.23,1278.98,True,2.568,True,True,,,
C4,VALPARAISO,San_Pedro,58.88384468279703,6.255156399287372,Sist. Ais.,128.85,1273.77,False,70.556,False,False,6.2551563992873715,root,6.255156399287372
C4,TRES ISLAS,San_Pedro,28.71148249771348,6.836868798793387,Sist. Ais.,267.14,1273.77,False,34.403,False,False,6.836868798793387,root,6.836868798793387
C4,SANTA ROSA,San_Pedro,30.264806962113024,11.32462097479034,Sist. Ais.,409.8,1273.77,False,36.264,False,False,7.577146074768594,node,7.577146074768594
C4,BARRACON,San_Pedro,36.828164407860086,11.50937083923596,Sist. Ais.,345.14,1273.77,False,44.128,False,False,6.018496392575715,tap,6.540998308102295
C4,MANGALITO,San_Pedro,41.68362850253596,15.516644150915504,Sist. Ais.,407.77,1273.77,False,49.946,False,False,4.239143942670882,node,4.239143942670882
C4,EL CARMEN,San_Pedro,49.26536127047476,16.595941793893523,Sist. Ais.,370.67,1273.77,False,59.031,False,False,8.362229841484018,node,8.362229841484018
C4,MARAVILLA,San_Pedro,28.372024056982898,16.931666501810643,Sist. Ais.,643.18,1273.77,False,33.996,False,False,16.81063772777734,node,16.81063772777734
C4,TRES ESTRELLAS,San_Pedro,42.42466949363931,17.21477267047513,Sist. Ais.,442.92,1273.77,False,50.834,False,False,11.133182678385367,node,11.133182678385367
C4,LOMA VELARDE,San_Pedro,47.51654610459798,18.775713465843,Sist. Ais.,431.77,1273.77,False,56.935,False,False,5.462498403241489,node,5.64243478968358
C4,PALLAR,San_Pedro,46.79670740833125,18.98476586537306,Sist. Ais.,442.83,1273.77,False,56.073,False,False,4.768466143008041,node,4.768466143008041
C4,SANTA ANA,San_Pedro,35.02782627975943,21.262776714833063,Sist. Ais.,653.93,1273.77,False,41.971,False,False,6.809017407595119,node,6.809017407595119
C4,NUEVA ESPERANZA,San_Pedro,2.2837643080845873,21.641627168006004,Sist. Ais.,9953.13,1273.77,False,2.736,False,True,1.7425933801064193,node,1.7425933801064193
C4,FORTALEZA,San_Pedro,44.01891577284443,23.15280366175136,Sist. Ais.,568.95,1273.77,False,52.744,False,False,5.348855058528779,tap,9.916218656083501
C4,FLOR ESPERANZA,San_Pedro,7.386242066461572,23.36013423239496,Sist. Ais.,3333.44,1273.77,False,8.85,False,True,6.483564803077224,tap,6.767407798791975
C4,12 DE MARZO,San_Pedro,39.790845597405834,26.839421043382245,Sist. Ais.,724.68,1273.77,False,47.678,False,False,6.62451036814373,node,6.62451036814373
C4,CAYUSAL,San_Pedro,44.553864915052245,27.800560881653688,Sist. Ais.,671.7,1273.77,False,53.385,False,False,1.961093675645374,node,4.440474475382489
C4,LA PAZ,San_Pedro,26.191305673346083,33.60697556825164,Sist. Ais.,1362.81,1273.77,False,31.383,False,True,1.3162249428404136,tap,2.110576990142024
C4,NACEBE,Santa_Rosa_Pando,2.6097051597051597,0.0007449728860776,Sist. Ais.,17.77,1276.81,False,3.135,False,False,0.0007449728860776324,root,0.0007449728860776
C4,LAS ABEJAS II,Santa_Rosa_Pando,17.21154791154791,0.0013612602813844,Sist. Ais.,17.56,1276.81,False,20.673,False,False,0.0013612602814169334,root,0.0013612602813844
C4,SANTA ROSA,Santa_Rosa_Pando,56.35712530712531,0.004933790002301,Sist. Ais.,17.57,1276.81,False,67.691,False,False,0.004933790002040547,root,0.004933790002301
C4,BERNARDINO RACUA,Santa_Rosa_Pando,26.973095823095825,0.0076842236168288,Sist. Ais.,17.77,1276.81,False,32.398,False,False,0.007684223615952139,root,0.0076842236168288
C4,SIMON BOLIVAR,Santa_Rosa_Pando,9.96031941031941,0.0124449220822759,Sist. Ais.,18.78,1276.81,False,11.963,False,False,0.012444922082043503,root,0.0124449220822759
C4,MONTERREY,Santa_Rosa_Pando,17.590663390663394,0.0140845673543956,Sist. Ais.,18.31,1276.81,False,21.128,False,False,0.014084567354430472,root,0.0140845673543956
C4,DOS LAGOS,Santa_Rosa_Pando,14.123341523341523,0.0212293683786539,Sist. Ais.,19.05,1276.81,False,16.964,False,False,0.021229368378349853,root,0.0212293683786539
C4,1RO DE MAYO,Santa_Rosa_Pando,9.761547911547911,0.0256207474030188,Sist. Ais.,20.23,1276.81,False,11.725,False,False,0.0256207474032149,root,0.0256207474030188
C4,LAS ABEJAS,Santa_Rosa_Pando,6.673341523341523,0.0320908332633664,Sist. Ais.,22.52,1276.81,False,8.015,False,False,0.032090833263285025,root,0.0320908332633664
C4,PUERTO MORALES AYMA,Santa_Rosa_Pando,49.62125307125307,0.0498893114288301,Sist. Ais.,18.53,1276.81,False,59.601,False,False,0.04988931142846655,root,0.0498893114288301
C4,ALTO BAHIA II,Santa_Rosa_Pando,32.59004914004914,8.588287549878975,Sist. Ais.,293.77,1276.81,False,39.144,False,False,8.588287549878975,root,8.588287549878975
C4,COPACABANA,Santa_Rosa_Pando,10.637592137592137,12.105802343102898,Sist. Ais.,1210.66,1276.81,False,12.777,False,False,10.42294083026895,tap,11.269563037139953
C4,VILLA DEL CARMEN,Santa_Rosa_Pando,10.33943488943489,13.891007665179725,Sist. Ais.,1426.1,1276.81,False,12.419,False,True,8.400079838800577,node,8.400079838800577
C4,16 DE JULIO,Santa_Rosa_Pando,0.6772727272727272,15.440936984884116,Sist. Ais.,23921.34,1276.81,True,0.813,True,True,,,
C4,PALESTINA,Santa_Rosa_Pando,26.873710073710072,30.809259456323662,Sist. Ais.,1219.49,1276.81,False,32.278,False,False,6.754268805811637,node,19.98150622603274
C4,SANTA TEREZA,Santos_Mercado,28.059746835443036,0.0651474452271159,Sist. Ais.,19.91,1284.99,False,33.922,False,False,0.06514744522711599,root,0.0651474452271159
C4,RESERVA,Santos_Mercado,65.17139240506329,0.0822600916696484,Sist. Ais.,18.8,1284.99,False,78.786,False,False,0.08226009166964847,root,0.0822600916696484
C4,CHIRIPA,Santos_Mercado,37.54639387695025,8.553353758026091,Sist. Ais.,256.33,1284.99,False,45.39,False,False,8.553353758026091,root,8.553353758026091
C4,PUERTO SUCRE,Santos_Mercado,9.61746835443038,10.50421556578216,Sist. Ais.,1162.62,1284.99,False,11.627,False,False,6.324312152926189,node,6.324312152926189
C4,CHIRIPA,Santos_Mercado,6.875631439505446,12.601261808838023,Sist. Ais.,1939.06,1284.99,False,8.312,False,True,7.691324865119994,node,7.691324865119994
C4,SAN JOSE,Santos_Mercado,3.3774683544303796,16.500130216670104,Sist. Ais.,5139.65,1284.99,False,4.083,True,True,0.6784305275528038,tap,
C4,CAMPESINA PARAISO,Santos_Mercado,10.4,19.120409743382968,Sist. Ais.,1945.1,1284.99,False,12.573,False,True,8.665515941691579,node,8.665515941691579
C4,SAN MARTIN,Santos_Mercado,14.282278481012657,28.98239821255749,Sist. Ais.,2145.1,1284.99,True,17.266,True,True,,,
C4,SAN MARTIN TACANA,Santos_Mercado,55.04911392405063,32.364773805296274,Sist. Ais.,633.9,1284.99,False,66.549,False,False,7.595273270015265,tap,8.859571911502401
C4,LOS ALMENDROS,Santos_Mercado,27.514430379746834,33.731128491676856,Sist. Ais.,1302.85,1284.99,False,33.262,False,True,4.078259028441937,tap,4.802057204640663
C4,VILLA VICTORIA,Santos_Mercado,88.85417721518988,36.02205711849203,Sist. Ais.,442.53,1284.99,False,107.417,False,False,2.535262647847779,root,36.02205711849203
C4,ALMENDROS II,Santos_Mercado,43.639493670886075,36.79960325170685,Sist. Ais.,901.62,1284.99,False,52.756,False,False,5.525850080374359,node,5.525850080374359
C4,MOLINO,Santos_Mercado,6.49746835443038,41.2375200614996,Sist. Ais.,6671.84,1284.99,True,7.855,True,True,,,
C4,TAMARINDO,Santos_Mercado,7.53746835443038,76.4740530447699,Sist. Ais.,10655.15,1284.99,True,9.112,True,True,,,
C4,7 DE ENERO,Santos_Mercado,8.577468354430382,77.13806046960046,Sist. Ais.,9446.52,1284.99,True,10.369,True,True,,,
C4,EL CARMEN,Sena,20.229138152034587,0.0198078552309911,Sist. Ais.,18.5,1283.46,False,24.426,False,False,0.019807855230846036,root,0.0198078552309911
C4,MONTE SINAI,Sena,42.05580332895721,0.1474685179633489,Sist. Ais.,21.15,1283.46,False,50.781,False,False,0.14746851796296603,root,0.1474685179633489
C4,EL SENA,Sena,391.860814455483,0.1636181526982188,Sist. Ais.,17.91,1283.46,False,473.155,False,False,0.16361815269789146,root,0.1636181526982188
C4,VILLA COTOCA,Sena,28.07218120253381,7.899156218765868,Sist. Ais.,312.5,1283.46,False,33.896,False,False,7.899156218765868,root,7.899156218765868
C4,SACRIFICIO,Sena,47.24951971272769,9.183013775093135,Sist. Ais.,221.25,1283.46,False,57.052,False,False,9.183013775093137,root,9.183013775093135
C4,EL TURI,Sena,15.25230987917555,11.125426186656917,Sist. Ais.,782.26,1283.46,False,18.417,False,False,6.726658201195099,node,6.726658201195099
C4,SANTA TRINIDAD,Sena,27.927589128592842,15.811258912170766,Sist. Ais.,611.07,1283.46,False,33.721,False,False,12.23635487447169,node,12.23635487447169
C4,BELEN,Sena,1.525230987917555,17.553552227483614,Sist. Ais.,12084.15,1283.46,True,1.842,True,True,,,
C4,CANADA,Sena,13.654782854287513,17.68048854900702,Sist. Ais.,1375.06,1283.46,False,16.488,False,True,14.77167460755299,node,14.77167460755299
C4,SANTA TERESA,Sena,1.525230987917555,18.64231304028977,Sist. Ais.,12832.58,1283.46,True,1.842,True,True,,,
C4,TURI RIO,Sena,31.194939215339396,19.621320518862834,Sist. Ais.,676.96,1283.46,False,37.667,False,False,11.866973309862697,tap,12.552663926439074
C4,NUEVA FEDERACION,Sena,38.74879811795669,19.7179591269049,Sist. Ais.,551.01,1283.46,False,46.788,False,False,4.091981929719608,root,19.7179591269049
C4,SANTA FE,Sena,7.626154939587775,24.424052982550617,Sist. Ais.,3375.39,1283.46,False,9.208,False,True,5.73552954045585,node,5.73552954045585
C4,BELLA BRISA,Sena,1.525230987917555,24.966402773211243,Sist. Ais.,17179.89,1283.46,True,1.842,True,True,,,
C4,TURI DOS,Sena,7.626154939587775,25.83409382117687,Sist. Ais.,3569.25,1283.46,False,9.208,False,True,4.425209230967838,tap,6.498148374567419
C4,REMANZO,Sena,18.23047581804018,28.214446283869066,Sist. Ais.,1640.15,1283.46,False,22.013,False,True,0.055954796237339045,tap,2.582331878452406
C4,SANTAROSITA,Sena,3.813077469793888,28.616567587839448,Sist. Ais.,7886.12,1283.46,False,4.604,False,True,0.40731000669689743,tap,0.41113547740116746
C4,VILLA FRONTERA,Sena,27.927589128592842,28.780799705370352,Sist. Ais.,1097.98,1283.46,False,33.721,False,False,2.582331878452406,node,9.451755346329449
C4,BRIGIDA II,Sena,11.439232409381663,30.68162381091515,Sist. Ais.,2829.63,1283.46,False,13.812,False,True,7.918211076065514,node,7.918211076065514
C4,SAN JOSE,Sena,51.89750871345083,30.87461090383096,Sist. Ais.,641.23,1283.46,False,62.664,False,False,2.7049766520703695,node,30.38066765783447
C4,TATUCITO,Sena,17.395564287110922,31.79904465987793,Sist. Ais.,1934.08,1283.46,False,21.004,False,True,12.458830782125517,tap,12.731561005863748
C4,BERCEBA,Sena,10.676616915422883,33.21072245518073,Sist. Ais.,3278.86,1283.46,False,12.892,False,True,1.6043537169155235,node,1.6043537169155235
C4,RECREO,Sena,20.44602626294603,33.99349465315425,Sist. Ais.,1760.67,1283.46,False,24.688,False,True,10.04161974239011,node,10.04161974239011
C4,CACHUELITA,Sena,34.02851308026307,34.67277368605146,Sist. Ais.,1085.8,1283.46,False,41.088,False,False,3.2596757137792096,node,3.2596757137792096
C4,LA ESPERANZA,Sena,9.914001421464109,36.253238786449735,Sist. Ais.,3851.51,1283.46,False,11.971,False,True,2.477288487463571,node,2.477288487463571
C4,RESERVA,Sena,49.353118996409094,36.91733632874354,Sist. Ais.,801.76,1283.46,False,59.592,False,False,1.1443302734677794,node,17.299944141396892
C4,RINCONCITO PANDINO,Sena,37.62470243914551,37.25124525351793,Sist. Ais.,1055.54,1283.46,False,45.43,False,False,2.0232088497466307,tap,2.6906379720443696
C4,LAS MERCEDES,Sena,39.98484495799232,37.61072499009836,Sist. Ais.,1003.7,1283.46,False,48.28,False,False,4.033398169099388,node,7.159265085846116
C4,NUEVA ESPERANZA II,Sena,13.510190780346552,39.78243258440721,Sist. Ais.,3104.84,1283.46,False,16.313,False,True,3.584570334993159,node,3.584570334993159
C4,SANTA ELENA,Sena,48.702454663674764,39.84231987725296,Sist. Ais.,875.21,1283.46,False,58.806,False,False,1.7737414261703826,tap,18.16013312397387
C4,PRIMERO DE DICIEMBRE,Sena,18.848499238057997,40.87213240675104,Sist. Ais.,2291.05,1283.46,False,22.759,False,True,12.443932668676942,node,12.443932668676942
C4,BALLIVIAN,Sena,18.70390716411703,43.684001965253,Sist. Ais.,2466.25,1283.46,False,22.584,False,True,0.7994157653609995,tap,10.429581186020146
C4,NUEVA EMPRESA,Sena,20.518322299916512,44.2747907197781,Sist. Ais.,2279.89,1283.46,False,24.775,False,True,6.753064617948304,tap,7.441433041786612
C4,SOLEDAD,Sena,16.01492537313433,44.510087218566994,Sist. Ais.,2931.49,1283.46,False,19.337,False,True,8.433752258740292,tap,8.69785861767341
C4,SAN ANTONIO,Sena,39.49122629409211,45.58822377992821,Sist. Ais.,1227.82,1283.46,False,47.684,False,False,7.144198239798421,node,7.144198239798421
C4,SAN MIGUEL,Sena,13.800914633200112,48.82093357337262,Sist. Ais.,3726.47,1283.46,False,16.664,False,True,7.370091130611654,node,9.650666651664501
C4,SAN CARLOS,Sena,3.05046197583511,50.451823433236925,Sist. Ais.,17358.28,1283.46,True,3.683,True,True,,,
C4,COPACABANA,Sena,13.582486817317033,50.74613327991972,Sist. Ais.,3934.73,1283.46,False,16.4,False,True,2.651602304322999,node,2.651602304322999
C4,SANTA ROSA DE LIMA,Sena,12.819871323358257,52.136947283314754,Sist. Ais.,4281.5,1283.46,False,15.479,False,True,1.546653251090219,tap,8.123000280857076
C4,BERLIN,Sena,6.10092395167022,53.25369616975247,Sist. Ais.,9169.4,1283.46,True,7.367,True,True,,,
C4,PALMA REAL,Sena,35.008016685133285,54.01338596231341,Sist. Ais.,1635.15,1283.46,False,42.271,False,True,10.398898891222526,node,23.99932652896957
C4,GIRADO,Sena,12.20184790334044,55.92210763405246,Sist. Ais.,4822.72,1283.46,False,14.733,False,True,7.2977733764947805,tap,7.370091130611654
C4,PALMAR,Sena,51.71326151525591,57.588791730323095,Sist. Ais.,1185.07,1283.46,False,62.442,False,False,3.0451597647144166,node,23.838417150544046
C4,SAN ROQUE,Sena,30.360027684410138,57.5980104100262,Sist. Ais.,2006.61,1283.46,False,36.658,False,True,3.8158243096154396,node,3.8158243096154396
C4,FLORIDA,Sena,15.035421768264106,57.92458981155002,Sist. Ais.,4056.77,1283.46,False,18.155,False,True,5.944796605318624,tap,7.994930629575529
C4,EL COLORADO,Sena,13.727078891257996,58.40591347852271,Sist. Ais.,4478.52,1283.46,False,16.575,False,True,7.4847854567439756,node,7.4847854567439756
C4,SANTA ROSA DEL MANUPARE,Sena,25.0217192266987,59.27843502103836,Sist. Ais.,2501.39,1283.46,False,30.213,False,True,3.364320208705814,tap,12.980489246967231
C4,SAN MIGUEL,Sena,20.227598447062956,62.11259417131892,Sist. Ais.,3237.01,1283.46,False,24.424,False,True,4.609715247479861,node,4.609715247479861
C4,ARROYO COLORADO,Sena,8.388770433546552,62.34697381237109,Sist. Ais.,7809.94,1283.46,False,10.129,False,True,4.281915614673125,tap,5.254312450151348
C4,SIMPENSAR,Sena,3.813077469793888,64.11398142996802,Sist. Ais.,17646.78,1283.46,True,4.604,True,True,,,
C4,SAN SALVADOR,Sena,14.489694385216772,64.98417371331779,Sist. Ais.,4719.73,1283.46,False,17.496,False,True,1.595244577592668,tap,5.070134070759812
C4,COLMENA,Sena,70.81830398847931,65.71929753523627,Sist. Ais.,990.46,1283.46,False,85.51,False,False,10.669401009072415,node,15.482035862574685
C4,4 DE JUNIO,Sena,12.819871323358257,67.33755421866402,Sist. Ais.,5524.69,1283.46,True,15.479,True,True,,,
C4,NUEVA ESPERANZA,Sena,70.8906000254498,67.48832577788546,Sist. Ais.,1015.63,1283.46,False,85.597,False,False,8.979329462547833,node,28.53074983166912
C4,TRIUNFO,Sena,42.601530712004546,67.91144738480538,Sist. Ais.,1688.86,1283.46,False,51.44,False,True,22.850882684805928,node,22.850882684805928
C4,SAN ANTONIO,Sena,2.01884965181777,69.73052434545198,Sist. Ais.,36231.52,1283.46,True,2.438,True,True,,,
C4,PEKIN,Sena,35.626040105151105,70.20909887204418,Sist. Ais.,2083.73,1283.46,False,43.017,False,True,3.4823812278444857,node,3.4823812278444857
C4,ALTO BUENA VISTA,Sena,19.06538734896944,71.19864619823058,Sist. Ais.,3932.95,1283.46,False,23.021,False,True,6.012843836504017,node,6.012843836504017
C4,SANTA MARIA DEL WIPA,Sena,21.28093779387529,72.30949107353106,Sist. Ais.,3580.04,1283.46,False,25.696,False,True,5.795492884877603,tap,7.436327038368201
C4,PUERTO PALOMA,Sena,2.2878464818763327,73.10963288085436,Sist. Ais.,33522.18,1283.46,True,2.762,True,True,,,
C4,RANCHITO,Sena,10.676616915422883,74.64468444937293,Sist. Ais.,7347.8,1283.46,False,12.892,False,True,3.5785083248039466,node,3.5785083248039466
C4,RESERVA II,Villa_Nueva,31.95105421686747,0.0168327018484832,Sist. Ais.,18.03,1282.83,False,38.56,False,False,0.016832701848483237,root,0.0168327018484832
C4,ENAREVENA,Villa_Nueva,8.486869352409638,0.0404816440607124,Sist. Ais.,22.48,1282.83,False,10.242,False,False,0.04048164406071246,root,0.0404816440607124
C4,SANTA CRUCITO,Villa_Nueva,39.77207266566265,0.131696076702393,Sist. Ais.,20.95,1282.83,False,47.999,False,False,0.13169607670239303,root,0.131696076702393
C4,LOMA ALTA,Villa_Nueva,25.128623870481928,0.4381005227763587,Sist. Ais.,35.75,1282.83,False,30.327,False,False,0.43810052277635875,root,0.4381005227763587
C4,SANTA TERESITA,Villa_Nueva,22.798333960843372,2.822816289461168,Sist. Ais.,147.29,1282.83,False,27.514,False,False,2.822816289461168,root,2.822816289461168
C4,AGUARENDA,Villa_Nueva,13.479056852409638,3.0718515408435083,Sist. Ais.,256.42,1282.83,False,16.267,False,False,3.0718515408435083,root,3.0718515408435083
C4,ISLA LAS PETAS,Villa_Nueva,14.478021460843374,5.529968387082769,Sist. Ais.,417.95,1282.83,False,17.473,False,False,5.529968387082769,root,5.529968387082769
C4,BELEN,Villa_Nueva,14.14453125,5.718543714110882,Sist. Ais.,441.37,1282.83,False,17.07,False,False,5.376631255835146,node,5.376631255835146
C4,BELLA BRISA,Villa_Nueva,22.13210655120482,7.310022627336611,Sist. Ais.,363.78,1282.83,False,26.71,False,False,7.310022627336611,root,7.310022627336611
C4,CALLAO GUADALUPE,Villa_Nueva,7.654838102409639,8.91301665451575,Sist. Ais.,1238.28,1282.83,False,9.238,False,False,0.8628142876799949,tap,3.964894571040654
C4,PERSEVERANCIA,Villa_Nueva,27.457784262048193,12.829636791410554,Sist. Ais.,507.37,1282.83,False,33.138,False,False,3.8698760270123396,node,12.758696619037618
C4,SANTA FE,Villa_Nueva,34.447524472891565,16.047952431544125,Sist. Ais.,505.92,1282.83,False,41.573,False,False,3.056115650543459,tap,6.007687955431599
C4,PALMIRA,Villa_Nueva,6.490069653614458,16.222646006138625,Sist. Ais.,2638.25,1282.83,False,7.833,False,True,3.59101666906367,node,3.59101666906367
