Cluster,Comunidad,Municipio_std,HH,distance_km,nearest_line_type,annual_extension_EUR_HH,annual_standalone_EUR_HH,dispersed,breakeven_distance_km,dispersed_breakeven_independant,km_arete_parent_glouton
C4,BERCEBA,Sena,13.36906261769983,33.21072245518073,Sist. Ais.,2622.04,1283.46,False,16.143,True,1.6043537169155235
C4,RECREO,Sena,25.602136665370278,33.99349465315425,Sist. Ais.,1409.6,1283.46,False,30.914,True,10.04161974239011
C4,CACHUELITA,Sena,42.609875933647814,34.67277368605146,Sist. Ais.,870.65,1283.46,False,51.45,False,3.2596757137792096
C4,LA ESPERANZA,Sena,12.414129573578418,36.253238786449735,Sist. Ais.,3079.36,1283.46,False,14.99,True,2.477288487463571
C4,RESERVA,Sena,61.79906457903012,36.91733632874354,Sist. Ais.,643.81,1283.46,False,74.62,False,17.299944141396892
C4,RINCONCITO PANDINO,Sena,47.112957865392936,37.25124525351793,Sist. Ais.,846.48,1283.46,False,56.887,False,2.6906379720443696
C4,LAS MERCEDES,Sena,50.06828476071117,37.61072499009836,Sist. Ais.,805.08,1283.46,False,60.455,False,7.159265085846116
C4,NUEVA ESPERANZA II,Sena,16.917211505323543,39.78243258440721,Sist. Ais.,2483.06,1283.46,False,20.427,True,3.584570334993159
C4,SANTA ELENA,Sena,60.98431471244427,39.84231987725296,Sist. Ais.,702.47,1283.46,False,73.636,False,18.16013312397387
C4,PRIMERO DE DICIEMBRE,Sena,23.601742814173463,40.87213240675104,Sist. Ais.,1833.16,1283.46,False,28.498,True,12.443932668676942
C4,BALLIVIAN,Sena,23.42068728826549,43.684001965253,Sist. Ais.,1973.08,1283.46,False,28.279,True,10.429581186020146
C4,NUEVA EMPRESA,Sena,25.692664428324264,44.2747907197781,Sist. Ais.,1824.26,1283.46,False,31.023,True,7.441433041786612
C4,SOLEDAD,Sena,20.05359392654975,44.510087218566994,Sist. Ais.,2344.62,1283.46,False,24.214,True,8.69785861767341
C4,SAN ANTONIO,Sena,49.45018458167277,45.58822377992821,Sist. Ais.,984.07,1283.46,False,59.709,False,7.144198239798421
C4,SAN MIGUEL,Sena,17.281250547282955,48.82093357337262,Sist. Ais.,2979.5,1283.46,False,20.866,True,9.650666651664501
C4,SAN CARLOS,Sena,3.819732176485666,50.451823433236925,Sist. Ais.,13865.95,1283.46,True,4.612,True,
C4,COPACABANA,Sena,17.00773926827753,50.74613327991972,Sist. Ais.,3145.82,1283.46,False,20.536,True,2.651602304322999
C4,SANTA ROSA DE LIMA,Sena,16.052806224156114,52.136947283314754,Sist. Ais.,3422.75,1283.46,False,19.383,True,8.123000280857076
C4,BERLIN,Sena,7.639464352971332,53.25369616975247,Sist. Ais.,7326.26,1283.46,False,9.224,True,7.0730775333609
C4,PALMA REAL,Sena,43.83639226663118,54.01338596231341,Sist. Ais.,1309.36,1283.46,False,52.931,True,23.99932652896957
C4,GIRADO,Sena,15.278928705942665,55.92210763405246,Sist. Ais.,3854.98,1283.46,False,18.449,True,7.370091130611654
C4,PALMAR,Sena,64.75439147434835,57.588791730323095,Sist. Ais.,949.93,1283.46,False,78.188,False,23.838417150544046
C4,SAN ROQUE,Sena,38.016266238948695,57.5980104100262,Sist. Ais.,1606.01,1283.46,False,45.903,True,3.8158243096154396
C4,FLORIDA,Sena,18.827077593566376,57.92458981155002,Sist. Ais.,3243.28,1283.46,False,22.733,True,7.994930629575529
C4,EL COLORADO,Sena,17.1887947941855,58.40591347852271,Sist. Ais.,3580.09,1283.46,False,20.755,True,7.4847854567439756
C4,SANTA ROSA DEL MANUPARE,Sena,31.331734930098783,59.27843502103836,Sist. Ais.,2001.15,1283.46,False,37.832,True,12.980489246967231
C4,SAN MIGUEL,Sena,25.32862538636486,62.11259417131892,Sist. Ais.,2588.62,1283.46,False,30.583,True,4.609715247479861
C4,ARROYO COLORADO,Sena,10.504263485335583,62.34697381237109,Sist. Ais.,6240.59,1283.46,False,12.683,True,5.254312450151348
C4,SIMPENSAR,Sena,4.774665220607083,64.11398142996802,Sist. Ais.,14096.35,1283.46,False,5.765,True,5.326437258909116
C4,SAN SALVADOR,Sena,18.143727838306916,64.98417371331779,Sist. Ais.,3772.73,1283.46,False,21.908,True,5.070134070759812
C4,COLMENA,Sena,88.67737299196534,65.71929753523627,Sist. Ais.,794.51,1283.46,False,107.074,False,15.482035862574685
C4,4 DE JUNIO,Sena,16.052806224156114,67.33755421866402,Sist. Ais.,4415.57,1283.46,True,19.383,True,
C4,NUEVA ESPERANZA,Sena,88.76790075491934,67.48832577788546,Sist. Ais.,814.61,1283.46,False,107.184,False,28.53074983166912
C4,TRIUNFO,Sena,53.344850359472936,67.91144738480538,Sist. Ais.,1352.25,1283.46,False,64.412,True,22.850882684805928
C4,SAN ANTONIO,Sena,2.5279662672812337,69.73052434545198,Sist. Ais.,28938.24,1283.46,True,3.052,True,
C4,PEKIN,Sena,44.61026978484463,70.20909887204418,Sist. Ais.,1667.6,1283.46,False,53.865,True,3.4823812278444857
C4,ALTO BUENA VISTA,Sena,23.87332610303542,71.19864619823058,Sist. Ais.,3144.4,1283.46,False,28.826,True,6.012843836504017
C4,SANTA MARIA DEL WIPA,Sena,26.64759747244568,72.30949107353106,Sist. Ais.,2862.56,1283.46,False,32.176,True,7.436327038368201
C4,PUERTO PALOMA,Sena,2.86479913236425,73.10963288085436,Sist. Ais.,26774.54,1283.46,False,3.459,True,2.8986430411892012
C4,RANCHITO,Sena,13.36906261769983,74.64468444937293,Sist. Ais.,5871.52,1283.46,False,16.143,True,3.5785083248039466
C4,RESERVA II,Villa_Nueva,40.008520293518885,0.0168327018484832,Sist. Ais.,17.92,1282.83,False,48.284,False,0.0168327018484832
C4,ENAREVENA,Villa_Nueva,10.62710114069013,0.0404816440607124,Sist. Ais.,21.47,1282.83,False,12.825,False,0.0404816440607124
C4,SANTA CRUCITO,Villa_Nueva,49.801855223901825,0.131696076702393,Sist. Ais.,20.25,1282.83,False,60.104,False,0.131696076702393
C4,LOMA ALTA,Villa_Nueva,31.46559895165006,0.4381005227763587,Sist. Ais.,32.07,1282.83,False,37.974,False,0.4381005227763587
C4,SANTA TERESITA,Villa_Nueva,28.54765294252157,2.822816289461168,Sist. Ais.,121.15,1282.83,False,34.453,False,2.822816289461168
C4,AGUARENDA,Villa_Nueva,16.878226175474136,3.0718515408435083,Sist. Ais.,208.3,1282.83,False,20.37,False,3.0718515408435083
C4,ISLA LAS PETAS,Villa_Nueva,18.12911121788156,5.529968387082769,Sist. Ais.,337.29,1282.83,False,21.879,False,5.529968387082769
C4,BELEN,Villa_Nueva,17.711520931888014,5.718543714110882,Sist. Ais.,356.0,1282.83,False,21.375,False,5.376631255835146
C4,BELLA BRISA,Villa_Nueva,27.713415278321087,7.310022627336611,Sist. Ais.,294.03,1282.83,False,33.446,False,7.310022627336611
C4,CALLAO GUADALUPE,Villa_Nueva,9.58524696822613,8.91301665451575,Sist. Ais.,992.42,1282.83,False,11.568,False,3.964894571040654
C4,PERSEVERANCIA,Villa_Nueva,34.38213059909864,12.829636791410554,Sist. Ais.,408.71,1282.83,False,41.494,False,12.758696619037618
C4,SANTA FE,Villa_Nueva,43.13455426480419,16.047952431544125,Sist. Ais.,407.55,1282.83,False,52.057,False,6.007687955431599
C4,PALMIRA,Villa_Nueva,8.126745417555188,16.222646006138625,Sist. Ais.,2110.45,1282.83,False,9.808,True,3.59101666906367
C4,LAS MALVINAS,Villa_Nueva,25.213059555186142,18.20003264168589,Sist. Ais.,774.32,1282.83,False,30.428,False,3.528559479347986
C4,DEMOCRACIA,Villa_Nueva,42.30078805449701,19.396460732148466,Sist. Ais.,498.24,1282.83,False,51.051,False,19.21360320793004
C4,SAN ANTONIO,Villa_Nueva,8.75195221181225,23.54857316851382,Sist. Ais.,2838.57,1282.83,False,10.562,True,4.575324072016067
C4,TRIUNFO,Villa_Nueva,9.376687552176008,26.17817180446686,Sist. Ais.,2944.64,1282.83,False,11.316,True,0.29214614224110447
C4,NUEVO TRIUNFO,Villa_Nueva,48.96903192138126,26.46145224138804,Sist. Ais.,584.04,1282.83,False,59.098,False,7.890538861356927
C4,SANTA ISABEL,Villa_Nueva,22.504144416001083,29.86674436379726,Sist. Ais.,1408.98,1282.83,False,27.159,True,13.122836342320001
C4,SAN IGNACIO,Villa_Nueva,38.550018742847946,30.350020475795173,Sist. Ais.,842.93,1282.83,False,46.524,False,3.553619636828811
C5,VILLA BUSCH,Cobija,8.88004542043544,0.006102059256351,Sist. Ais.,18.2,1247.35,False,10.416,False,0.006102059256351
C5,MEJILLONES,Cobija,7.344192858812497,0.0061093851889927,Sist. Ais.,18.35,1247.35,False,8.615,False,0.0061093851889927
C5,VILLA ROSARIO,Cobija,8.308990028937188,0.0076528674235452,Sist. Ais.,18.44,1247.35,False,9.747,False,0.0076528674235452
C5,17 DE MAYO,Cobija,26.551479454870417,0.0159914423196172,Sist. Ais.,18.11,1247.35,False,31.145,False,0.0159914423196172
C5,SUJAL,Cobija,17.58277722799907,0.0177875308702838,Sist. Ais.,18.54,1247.35,False,20.625,False,0.0177875308702838
C5,VILLA FATIMA,Cobija,14.964134775153418,0.021463670796319,Sist. Ais.,18.98,1247.35,False,17.553,False,0.021463670796319
C5,ALTO BAHIA,Cobija,19.51237156824845,0.031796477916156,Sist. Ais.,19.18,1247.35,False,22.888,False,0.031796477916156
C5,NUEVA ESPERANZA,Cobija,34.781591315592394,0.033826253096172,Sist. Ais.,18.49,1247.35,False,40.799,False,0.033826253096172
C5,COBIJA,Cobija,621.2283458658462,0.0568739148504907,Sist. Ais.,17.57,1247.35,False,728.71,False,0.0568739148504907
C5,AVAROA,Cobija,8.683174531122223,0.136278675769332,Sist. Ais.,33.93,1247.35,False,10.185,False,0.136278675769332
C5,BELMONTE,Cobija,1.5456311998436463,0.7052766096650585,Sist. Ais.,495.9,1247.35,False,1.813,False,0.7052766096650585
C5,NUEVO TRIUNFO,Cobija,2.6088638146249474,0.8126235524870056,Sist. Ais.,344.06,1247.35,False,3.06,False,0.8126235524870056
C5,MARAPANI,Cobija,9.076916309748661,2.7975421500845314,Sist. Ais.,340.62,1247.35,False,10.647,False,2.7975421500845314
C5,PONTON,Cobija,7.344192858812497,3.542355749041134,Sist. Ais.,523.19,1247.35,False,8.615,False,3.542355749041134
